2026-08-01 23:07:43,907 INFO    scraper.main: saved  52. Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2) (16.28 GBP)
2026-08-01 23:07:45,183 INFO    scraper.main: saved  53. Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity (31.12 GBP)
2026-08-01 23:07:46,558 INFO    scraper.main: saved  54. This One Summer (19.49 GBP)
2026-08-01 23:07:48,005 INFO    scraper.main: saved  55. Thirst (17.27 GBP)
2026-08-01 23:07:49,492 INFO    scraper.main: saved  56. The Torch Is Passed: A Harding Family Story (19.09 GBP)
2026-08-01 23:07:50,975 INFO    scraper.main: saved  57. The Secret of Dreadwillow Carse (56.13 GBP)
2026-08-01 23:07:52,039 INFO    scraper.main: saved  58. The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper! (56.41 GBP)
2026-08-01 23:07:53,289 INFO    scraper.main: saved  59. The Past Never Ends (56.50 GBP)
2026-08-01 23:07:54,636 INFO    scraper.main: saved  60. The Natural History of Us (The Fine Art of Pretending #2) (45.22 GBP)
2026-08-01 23:07:54,668 INFO    scraper.main: listing: https://books.toscrape.com/catalogue/page-4.html
2026-08-01 23:07:57,319 INFO    scraper.main: saved  61. The Nameless City (The Nameless City #1) (38.16 GBP)
2026-08-01 23:07:58,578 INFO    scraper.main: saved  62. The Murder That Never Was (Forensic Instincts #5) (54.11 GBP)
2026-08-01 23:07:59,778 INFO    scraper.main: saved  63. The Most Perfect Thing: Inside (and Outside) a Bird's Egg (42.96 GBP)
2026-08-01 23:08:00,882 INFO    scraper.main: saved  64. The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy (23.89 GBP)
2026-08-01 23:08:02,182 INFO    scraper.main: saved  65. The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing (16.77 GBP)
2026-08-01 23:08:03,639 INFO    scraper.main: saved  66. The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer (20.59 GBP)
2026-08-01 23:08:04,835 INFO    scraper.main: saved  67. The Gutsy Girl: Escapades for Your Life of Epic Adventure (37.13 GBP)
2026-08-01 23:08:06,176 INFO    scraper.main: saved  68. The Electric Pencil: Drawings from Inside State Hospital No. 3 (56.06 GBP)
2026-08-01 23:08:07,454 INFO    scraper.main: saved  69. The Death of Humanity: and the Case for Life (58.11 GBP)
2026-08-01 23:08:08,765 INFO    scraper.main: saved  70. The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life (49.05 GBP)
2026-08-01 23:08:10,187 INFO    scraper.main: saved  71. The Art Forger (40.76 GBP)
2026-08-01 23:08:11,525 INFO    scraper.main: saved  72. The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind (19.73 GBP)
2026-08-01 23:08:13,031 INFO    scraper.main: saved  73. The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution (32.24 GBP)
2026-08-01 23:08:14,156 INFO    scraper.main: saved  74. Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up (41.83 GBP)
2026-08-01 23:08:15,268 INFO    scraper.main: saved  75. Soul Reader (39.58 GBP)
2026-08-01 23:08:16,364 INFO    scraper.main: saved  76. Security (39.25 GBP)
2026-08-01 23:08:17,410 INFO    scraper.main: saved  77. Saga, Volume 6 (Saga (Collected Editions) #6) (25.02 GBP)
2026-08-01 23:08:18,523 INFO    scraper.main: saved  78. Saga, Volume 5 (Saga (Collected Editions) #5) (51.04 GBP)
2026-08-01 23:08:19,990 INFO    scraper.main: saved  79. Reskilling America: Learning to Labor in the Twenty-First Century (19.83 GBP)
2026-08-01 23:08:21,502 INFO    scraper.main: saved  80. Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15) (50.40 GBP)
2026-08-01 23:08:21,530 INFO    scraper.main: listing: https://books.toscrape.com/catalogue/page-5.html
2026-08-01 23:08:24,399 INFO    scraper.main: saved  81. Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1) (13.61 GBP)
2026-08-01 23:08:25,768 INFO    scraper.main: saved  82. Princess Between Worlds (Wide-Awake Princess #5) (13.34 GBP)
